IMDb ID,Title,Year,Rating,Votes,Genre,Description,Country,Director,Writers,URL,titleType,startYear,runtimeMinutes
tt0004178,Joseph and His Coat of Many Colors,1914.0,,,Drama,,United States,,Louis N. Parker,https://www.imdb.com/title/tt0004178/,movie,1914,
tt0004179,Joseph in the Land of Egypt,1914.0,4.9,57,Drama,Referenced in The Thanhouser Studio and the Birth of American Cinema (2014),United States,Eugene Moore,Theodore A. Liebler Jr.,https://www.imdb.com/title/tt0004179/,movie,1914,52
tt0004180,The Judge's Wife,1914.0,,,Drama,,United States,William Desmond Taylor,,https://www.imdb.com/title/tt0004180/,movie,1914,
tt0004181,Judith of Bethulia,1914.0,6.2,1.5K,Drama,"Although the film was completed in 1913, Biograph delayed its release until 1914, after D. W. Griffith left the company, so that it would not have to pay him in a profit-sharing agreement they had.",United States,D.W. Griffith,,https://www.imdb.com/title/tt0004181/,movie,1914,61
tt0004182,The Jungle,1914.0,6.8,71,Drama,The film is lost as no copy of it is known to exist.,United States,George Irving,Benjamin S. Kutler,https://www.imdb.com/title/tt0004182/,movie,1914,75
tt0004184,The Kangaroo,1914.0,,,Drama,"This multiple reel is a film adaptation of a story of the same name by Judge Harris Dickson. It deals with the ""Terrors Old New Orleans"" and despite its name has nothing whatever to do with Australia. From the films it appears that an association of cut-throats and highwaymen was in the habit of meeting in a notorious resort named ""The Kangaroo."" Here they either gambled or planned the commission of crimes against property and against the person. There is a love story interwoven with the tale of outrage and murder. After all the ""villians"" get their just deserts, there is a happy wedding. Much might be said in praise of some of the out-door settings, which were well chosen and helped to create the old New Orleans and Old South atmosphere. Considerable pains seem to have been taken in the staging of the interiors. The costumes were correct and no expense seems to have been spared in this respect. The acting was good on the whole. The adaptation itself has been prepared with care and there were many tense and some picturesque scenes. - The Moving Picture World, June 20, 1914",United States,,Harris Dickson,https://www.imdb.com/title/tt0004184/,movie,1914,
tt0004185,Kate,1914.0,,,"Drama,Short",Original German title is undetermined.,Germany,Viggo Larsen,,https://www.imdb.com/title/tt0004185/,short,1914,40
tt0004186,The Keeper of the Light,1914.0,,,"Drama,Romance,Short","This story is located in a lighthouse, where the girl and her grandfather live. It has a tragic close, which would have been stronger if handled more slowly. The girl showed some sign of recovery after the shot was fired and her subsequent death came unexpectedly. The setting itself is an admirable one and the pictures very good. Muriel Ostriche and Boyd Marshall play the lovers. - The Moving Picture World, September 12, 1914",United States,Arthur Ellery,Philip Lonergan,https://www.imdb.com/title/tt0004186/,short,1914,
tt0004187,Keeping a Husband,1914.0,,,"Comedy,Drama,Short","A domestic problem is presented in this number when the pretty young girl attracts the elderly married man. His wife pretends to be a sleepwalker and intrudes upon them, bringing the husband to his senses. This is handled with a fair degree of interest. Some of the photography is not very clear. - The Moving Picture World, November 21, 1914",United States,,,https://www.imdb.com/title/tt0004187/,short,1914,
tt0004188,The Key to Yesterday,1914.0,,,Drama,,United States,John Francis Dillon,Charles Neville Buck,https://www.imdb.com/title/tt0004188/,movie,1914,
tt0004189,Kid Auto Races at Venice,1914.0,5.7,3.4K,"Comedy,Short","This was the first film in which Charles Chaplin played his most famous character, The Tramp. With only a small number of exceptions, Chaplin would play only The Tramp (or slight variations on the character) on film until The Great Dictator (1940).",United States,Henry Lehrman,Henry Lehrman,https://www.imdb.com/title/tt0004189/,short,1914,11
tt0004190,Kill That Fly,1914.0,,,"Comedy,Short",,United Kingdom,Cecil Birch,,https://www.imdb.com/title/tt0004190/,short,1914,8
tt0004191,Killing Horace,1914.0,,,"Comedy,Short","Two musicians and an Irishman make love to a girl. They become embroiled in a row. Two of them start to fight it out and the third marries the girl. This low comedy number proves only fairly amusing, the plot being very thin. - The Moving Picture World, October 17, 1914",United States,,,https://www.imdb.com/title/tt0004191/,short,1914,
tt0004192,The King of the Bowery,1914.0,,,Drama,,United States,,,https://www.imdb.com/title/tt0004192/,movie,1914,
tt0004193,The Kiss,1914.0,4.9,57,"Drama,Short",A print of this film still exists in the Library of Congress,United States,Ulysses Davis,Marc Edmund Jones,https://www.imdb.com/title/tt0004193/,short,1914,10
tt0004194,The Knockout,1914.0,5.7,1.5K,"Comedy,Short","This film is among the 34 short films included in the ""Chaplin at Keystone"" DVD collection.",United States,Mack Sennett,Charles Chaplin,https://www.imdb.com/title/tt0004194/,short,1914,27
tt0004195,Krates,1913.0,,,,No remaining copies are known to exist.,Netherlands,Louis H. Chrispijn,Justus van Maurik,https://www.imdb.com/title/tt0004195/,movie,1913,
tt0004196,Kreytserova sonata,1914.0,5.7,56,"Drama,Short",Remade as La sonate à Kreutzer (1974),Russia,Vladimir Gardin,Vladimir Gardin,https://www.imdb.com/title/tt0004196/,short,1914,42
tt0004197,Den kulørte slavehandler,1914.0,,,,Spoofs Den hvide slavehandel (1910),Denmark,Lau Lauritzen,Martin Jørgensen,https://www.imdb.com/title/tt0004197/,movie,1914,
tt0004198,Kärlek starkare än hat eller Skogsdotterns hemlighet,1914.0,,,"Drama,Short",,Sweden,Victor Sjöström,Peter Lykke-Seest,https://www.imdb.com/title/tt0004198/,short,1914,30
tt0004199,A kölcsönkért csecsemök,1915.0,3.8,33,Comedy,,Hungary,Michael Curtiz,Jenö Janovics,https://www.imdb.com/title/tt0004199/,movie,1915,
tt0004200,Lache Bajazzo,1915.0,,,"Comedy,Drama,Short",Hanne Brinkmann's debut.,Germany,Richard Oswald,Richard Oswald,https://www.imdb.com/title/tt0004200/,short,1915,
tt0004201,The Ladies' War,1914.0,,,Comedy,"A picture with an actor proof situation at its climax and with a very well played climax, for the fun at that point depends most on Jane Fearnley and Mandy Wilson (colored and fat) and both of these with the ladies' tailor (Albert Roccardi) are very amusing in their roles. Roy McCardell, the author, made good use of an idea which is not new at all, but, nevertheless, very laughable. There was much hearty laughter while it was on, and it makes good as a comedy offering. Wilfrid North produced it. - The Moving Picture World, July 4, 1914",United States,Wilfrid North,Roy L. McCardell,https://www.imdb.com/title/tt0004201/,movie,1914,
tt0004202,The Lady Doctor,1914.0,,,"Comedy,Short","Pearl White tries her hand in the familiar part of the woman physician. Some of the situations are merely nonsensical and some of them very funny. We think most anybody would enjoy seeing her experiments with the fat lady, the thin lady, Mr. Tremble and other patients. Good eccentric comedy. - The Moving Picture World, April 11, 1914",United States,Phillips Smalley,,https://www.imdb.com/title/tt0004202/,short,1914,
tt0004204,"The Lamb, the Woman, the Wolf",1914.0,,,"Drama,Romance,Short",This is a lost film.,United States,Allan Dwan,Allan Dwan,https://www.imdb.com/title/tt0004204/,short,1914,30
tt0004205,The Land of the Lost,1914.0,6.6,22,Drama,,United States,,,https://www.imdb.com/title/tt0004205/,movie,1914,
tt0004207,The Last Egyptian,1914.0,5.3,27,"Adventure,Drama,Romance",J. Farrell MacDonald's first feature film.,United States,J. Farrell MacDonald,,https://www.imdb.com/title/tt0004207/,movie,1914,
tt0004208,The Last Volunteer,1914.0,5.3,31,"Drama,War","Irving Cummings is the sovereign prince of one of those Mitteleuropean countries. He's got a lot of issues with one of their neighbors, in the person of Paul Panzer, who keeps threatening war. He takes a holiday, traveling incognito through his country. He settles at an inn where Eleanor Woodruff and her parents run the shop; her brother, an army man is at home recuperating from an injury. Cummings and Miss Woodruff fall in love, and her brother threatens him for not having honorable intentions. At that moment, Cummings' aide shows up, tells everyone who he is -- much bowing and scraping -- and tells Cummings that his counselors have decided he must marry a foreign princess to shut Panzer up.In the next scene, Panzer shows up at the inn to meet with traitors who are selling him war plans. Miss Woodruff overhears him. A foofaraw ensues and Panzer is killed in self-defense. But although the innocent are not punished, Panzer's nation declares war, and guess where the national command staff sets up shop for the great battle?It's directed by Oscar Apfel. He gave up directing when sound came in and was a respected supporting player. Despite directing almost 120 features, his is primary known for having been co-director on Cecil B. Demille's first few features. Supposedly Apfel was along just to do the technical camera stuff until Demille figured it out. This work shows him as a very competent director. It's a bit old fashioned in that it uses the ""illustrated text"" technique -- tell the audience what they're about to see, and then the players act it out -- but the big scenes are well done, the stories flow well, and the acting is pretty good for 1914. I have some issues with the fact that everyone shows up at the same inn, but that was how they did it, instead of showing how Miss Woodruff kept coincidentally being where the action is. About ten minutes have been trimmed, but at 65 minutes, it's still quite watchable.",United States,Oscar Apfel,,https://www.imdb.com/title/tt0004208/,movie,1914,74
tt0004209,The Last of the Line,1914.0,6.6,170,"Drama,Short,Western","Many of Thomas H. Ince's two-reel Westerns were reissued by Kay Bee Union Films in early 1919, including The Last of the Line (1914), re-titled Pride of Race. A surviving copy was restored by the Museum of Modern Art in New York City and is widely available.",United States,Jay Hunt,C. Gardner Sullivan,https://www.imdb.com/title/tt0004209/,short,1914,20
tt0004210,Laughing Gas,1914.0,5.6,1.7K,"Comedy,Short","This film is among the 34 short films included in the ""Chaplin at Keystone"" DVD collection.",United States,Charles Chaplin,,https://www.imdb.com/title/tt0004210/,short,1914,16
tt0004211,Die Launen einer Weltdame,1914.0,,,Short,,Germany,Max Obal,Hanns Heinz Ewers,https://www.imdb.com/title/tt0004211/,short,1914,
tt0004212,Leading Lizzie Astray,1914.0,5.6,235,"Comedy,Short","Included in ""The Forgotten Films of Roscoe Fatty Arbuckle"" DVD collection, released by Mackinac Media and Laughsmith Entertainment.",United States,Roscoe 'Fatty' Arbuckle,,https://www.imdb.com/title/tt0004212/,short,1914,12
tt0004213,"Leah, the Forsaken",1912.0,,,"Drama,Short",Version of Leah the Forsaken (1908),United States,Herbert Brenon,,https://www.imdb.com/title/tt0004213/,short,1912,
tt0004214,Lena Rivers,1914.0,,,Drama,A print of this film survives in the UCLA Film and Television Archives.,United States,,Mary J. Holmes,https://www.imdb.com/title/tt0004214/,movie,1914,
tt0004215,Lena Rivers,1914.0,,,Drama,Version of Lena Rivers (1914),United States,,,https://www.imdb.com/title/tt0004215/,movie,1914,
tt0004216,The Leopard's Foundling,1914.0,,,"Drama,Short",Referenced in Women Who Made the Movies (1992),United States,Francis J. Grandon,Maibelle Heikes Justice,https://www.imdb.com/title/tt0004216/,short,1914,
tt0004217,A Lesson in Mechanics,1914.0,,,"Comedy,Romance,Short","A country boy strikes oil on the farm and goes to the city. He wears a pair of tight patent leather shoes which afford some good comedy situations. Later, when his auto stalls, the girl's mechanical ingenuity saves them from some drunken ruffians. Also he learns that she doesn't mind getting her hands and face dirty. Robert Harron and Dorothy Gish are the young couple. A light plot, finely photographed and with a good humorous turn. - The Moving Picture World, September 5, 1914",United States,Christy Cabanne,Anita Loos,https://www.imdb.com/title/tt0004217/,short,1914,10
tt0004218,El león de la sierra,1914.0,,,,,Spain,Alberto Marro,Alberto Marro,https://www.imdb.com/title/tt0004218/,movie,1914,
tt0004219,Liberty Belles,1914.0,5.4,14,"Comedy,Romance,Short",A print of this film survives in the Library of Congress.,United States,Dell Henderson,,https://www.imdb.com/title/tt0004219/,short,1914,30
tt0004220,The Lie,1914.0,,,"Drama,Short",This is a lost film.,United States,Allan Dwan,Jeanie Macpherson,https://www.imdb.com/title/tt0004220/,short,1914,20
tt0004221,Life in a Western Penitentiary,1914.0,,,"Documentary,Western",,United States,,,https://www.imdb.com/title/tt0004221/,movie,1914,
tt0004222,"The Life of Big Tim Sullivan; Or, from Newsboy to Senator",1914.0,,,Drama,,United States,,,https://www.imdb.com/title/tt0004222/,movie,1914,
tt0004223,The Life of General Villa,1914.0,6.1,79,"Action,Adventure,Biography","Although still photographs exist of some scenes and publicity stills, and although the actual reviews remain as well as many articles in Reel Life depicting the back story of the filming process by Mutual, the film itself has unfortunately been lost to posterity.",United States,Christy Cabanne,Frank E. Woods,https://www.imdb.com/title/tt0004223/,movie,1914,105
tt0004224,Life's Shop Window,1914.0,,,Drama,"First film to be released by the newly-formed Fox Film Corporation, first known as Box Office Attractions Company.",United States,Herbert Brenon,Mary Asquith,https://www.imdb.com/title/tt0004224/,movie,1914,50
tt0004225,The Light Unseen,1914.0,,,Drama,"A six-reel number, written and produced by Stanley E.V. Taylor, and featuring Miss Leonard. The quality of plot in this production does not seem to justify six reels. It tells a good running narrative, but not once does it rise to anything like dramatic heights. The girl marries the rich pawnbroker to get money for her artist lover. The pawnbroker dies and his son forces her to wed him; this scene lacks conviction. Later the son is supposed to be killed and she marries the artist. Trouble ensues, but a happy ending is achieved. This does not give us Miss Leonard at her best, though the story will no doubt prove acceptable with some audiences. - The Moving Picture World, June 27, 1914",United States,Stanner E.V. Taylor,Stanner E.V. Taylor,https://www.imdb.com/title/tt0004225/,movie,1914,
tt0004226,The Lightning Conductor,1914.0,,,Comedy,,United States,,Walter Hale,https://www.imdb.com/title/tt0004226/,movie,1914,
tt0004227,Lights and Shadows,1914.0,,,"Drama,Short",This is a lost film.,United States,Joseph De Grasse,,https://www.imdb.com/title/tt0004227/,short,1914,
tt0004228,The Lily of the Valley,1914.0,,,Short,,United States,Colin Campbell,Gilson Willets,https://www.imdb.com/title/tt0004228/,short,1914,
tt0004229,"Lincoln, the Lover",1914.0,8.3,12,"Biography,Romance,Short","This film is worthy of being classed with the notable short stories that have been written around the beloved figure of Abraham Lincoln. Ralph Ince gives a thoroughly satisfying impersonation of Lincoln, both as president and also in the earlier years when he loved Ann Rutledge. The love story is pictured as a reverie by the president while sitting before his fireside. Anita Stewart was graceful and appealing as the ill-fated girl who won Lincoln's heart. A strong story of simple elements handled in a way that is sure to make it widely popular. - The Moving Picture World, February 21, 1914",United States,Ralph Ince,Ralph Ince,https://www.imdb.com/title/tt0004229/,short,1914,10
tt0004230,The Line-Up at Police Headquarters,1914.0,,,Drama,,United States,Frank Beal,,https://www.imdb.com/title/tt0004230/,movie,1914,
tt0004231,Linito quiere ser torero,1914.0,,,Comedy,,Spain,Adrià Gual,,https://www.imdb.com/title/tt0004231/,movie,1914,
tt0004232,The Lion and the Mouse,1914.0,,,Drama,This film is presumed lost.,United States,Barry O'Neil,,https://www.imdb.com/title/tt0004232/,movie,1914,
tt0004233,"The Lion, the Lamb, the Man",1914.0,,,"Drama,Short",A nitrate print was uncovered by a British film collector in 2007. The Museum of Modern Art made a dupe negative and screening print.,United States,Joseph De Grasse,,https://www.imdb.com/title/tt0004233/,short,1914,
tt0004234,The Little Angel of Canyon Creek,1914.0,,,Western,,United States,Rollin S. Sturgeon,Cyrus Townsend Brady,https://www.imdb.com/title/tt0004234/,movie,1914,50
tt0004235,The Little Country Mouse,1914.0,5.4,40,"Drama,Short","A well-staged little society number, in which Blanche Sweet plays a country girl at a house party. The unscrupulous hostess tries to fan up an interest in the girl on the part of a rake, because she is jealous. The young lieutenant saves her from a compromising situation. Mary Alden, Wallace Reid and W.A. Walsh are also in the cast. - The Moving Picture World, November 28, 1914",United States,Donald Crisp,,https://www.imdb.com/title/tt0004235/,short,1914,11
tt0004236,The Little Gray Lady,1914.0,,,Drama,The film was based on the play The Little Gray Lady by Channing Pollock.,United States,Francis Powers,Channing Pollock,https://www.imdb.com/title/tt0004236/,movie,1914,
tt0004237,The Little Jewess,1914.0,,,Drama,,United States,,,https://www.imdb.com/title/tt0004237/,movie,1914,
tt0004238,Little Lord Fauntleroy,1914.0,5.5,20,Drama,Referenced in The Way Ahead (1944),United Kingdom,F. Martin Thornton,Frances Hodgson Burnett,https://www.imdb.com/title/tt0004238/,movie,1914,
tt0004239,A Little Madonna,1914.0,,,"Drama,Short",Anne Schaefer and Jane Novak were aunt and niece. A Little Madonna (1914) is the only film they made together.,United States,Ulysses Davis,William Pigott,https://www.imdb.com/title/tt0004239/,short,1914,
tt0004240,The Little Matchmaker,1915.0,,,"Drama,Short","An excellent little comedy-drama in which the child actress, Mildred Harris, is starred. The children, Mildred and Paul, sister and brother, respectively, to the sweethearts, determine that a successful match shall be made between them. Some prettily comic incidents occur in the opening of the story, which later merges into the near tragic when the school takes fire and Paul, previously locked up by his teacher for misconduct, is forgotten. This latter incident is the beginning of the end when the sweethearts decide to patch up a quarrel which has taken place between them. Paul Willis is the Paul of the picture and Margie Wilson plays the adult feminine lead. - The Moving Picture World, April 24, 1915",United States,,,https://www.imdb.com/title/tt0004240/,short,1915,
tt0004241,The Little Señorita,1914.0,,,"Drama,Romance,Short","A pretty, poetic romance with Muriel Ostriche as the heroine. It is set on an island not far from shore, and, at the climax, she swims to the mainland for help and, of course, brings her lover. Her parents are South Americans in retirement after a revolution and her father has a lot of gold. Some roughs determine to levy a generous contribution on him for a revolution, and land on the island. The girl's lover had been coming there, but had been ""warned"" off. He now, with the help of Muriel, is able to save the treasure and win the father's consent. The staging and photography are of the best. It is played naturally. We think it a very acceptable, though slight, offering. - The Moving Picture World, July 4, 1914",United States,Carl Gregory,Philip Lonergan,https://www.imdb.com/title/tt0004241/,short,1914,
tt0004242,The Little Sister,1914.0,,,"Drama,Short","This is a simple Western story, in which the little girl keeps house for her brothers while they work their claim. She conceals the gold dust in the baby's bed when the bandits appear. The natural, unforced development of the story gives it considerable appeal, though it does not get up any great degree of suspense. - The Moving Picture World, February 21, 1914",United States,William Duncan,Merla Marion Metcalf,https://www.imdb.com/title/tt0004242/,short,1914,10
tt0004243,The Little Teacher,1915.0,5.0,74,"Comedy,Short","Most of the Mack Sennett productions of the 1910s were made by the seat of their pants. In other words, there were seldom scripts...just a basic story idea...and the actors were told to 'act funny'. Winging it sometimes worked well...often it didn't and Sennett's later films, which were scripted, are generally much better. So, the fact that ""The Little Teacher"" actually seems to have a coherent plot and not just people bonking each other makes it unusual for this period. While I would certainly applaud this, there is a minor problem...the film forgot to be funny. Now the antics of the 'kids' in this schoolroom comedy were supposed to be funny and perhaps were seen that way in 1915, but when seen today it all seems pretty limp....plus you question how anyone would think who actors (Sennett himself and Fatty Arbuckle) would be perceived at kids when they were 35 and 28 respectively! And, sadly, the leading lady (Mabel Normand) just seems lost most of the time with little to do. A clear misfire.",United States,Mack Sennett,,https://www.imdb.com/title/tt0004243/,short,1915,21
tt0004244,The Littlest Rebel,1914.0,,,"Drama,War",The Littlest Rebel ( 1914 ) is a lost silent film.,United States,Edgar Lewis,Edward Peple,https://www.imdb.com/title/tt0004244/,movie,1914,
tt0004245,The Livid Flame,1914.0,,,"Drama,Short",,United States,Francis J. Grandon,William E. Wing,https://www.imdb.com/title/tt0004245/,short,1914,
tt0004246,Lizzie and the Iceman,1914.0,,,"Comedy,Short","A knockabout domestic comedy, in which Pearl White appears as a hired girl with athletic tendencies. The ice man carries a man upstairs with his tongs, which furnishes some amusement. When the plot thins out the hired girl brings her rolling pin into play and damages the heads of her numerous admirers. - The Moving Picture World, March 14, 1914",United States,Phillips Smalley,,https://www.imdb.com/title/tt0004246/,short,1914,
tt0004247,The Loan Shark King,1914.0,,,"Drama,Short","The author of this picture play, Laura Colfax has written a very convincing story, the scenes of which call heavily upon the sympathy of the audience. A father through his avarice brings suffering and death to his own child. There is a fine illustration of a young husband being forced to obtain a loan from the ""loan shark"" to provide necessities for his sick wife, for the payments of which he is hounded to desperation. Van Dyke Brooke, Norma Talmadge and Antonio Moreno most ably portray the leading characters. There is a surprising denouement which makes of this a most pleasing offering. - The Moving Picture World, October 24, 1914",United States,Van Dyke Brooke,Laura Colfax,https://www.imdb.com/title/tt0004247/,short,1914,
tt0004248,"The Locket; or, When She Was Twenty",1913.0,5.5,14,"Comedy,Short",A print of this film survives in the UCLA Film and Television Archives.,United States,Frederick A. Thomson,,https://www.imdb.com/title/tt0004248/,short,1913,
tt0004249,Lola,1914.0,3.8,24,Drama,"This film is lost. According to the American Silent Feature Film Survival Database, there are no known holdings located in archives.",United States,James Young,Owen Davis,https://www.imdb.com/title/tt0004249/,movie,1914,50
tt0004250,A Lonely Road,1914.0,,,"Drama,Short","A film story written by Y. Spinner, covering several large lapses of time. Mary Fuller and Gertrude McCoy appear as two sisters. Margaret supports the other after her husband's death, giving up her own love. In after years the lover, portrayed by Charles Ogle, thinks of her. He finds the widowed sister and together they search for Margaret, who is dead when they locate her. The story has a slow, natural development and works convincingly up to its pitifully tragic close. - The Moving Picture World, January 24, 1914",United States,Walter Edwin,Y. Spinner,https://www.imdb.com/title/tt0004250/,short,1914,
tt0004251,A Lonely Salvation,1914.0,,,"Drama,Short",,United States,Walter Edwin,,https://www.imdb.com/title/tt0004251/,short,1914,
tt0004252,The Lonesome Trail,1914.0,,,"Comedy,Short,Western",,United States,Colin Campbell,Wallace Clifton,https://www.imdb.com/title/tt0004252/,short,1914,
tt0004253,The Long Arm of the Law,1914.0,6.5,19,Adventure,Referenced in Book Revue (1946),United States,,,https://www.imdb.com/title/tt0004253/,movie,1914,
tt0004254,Lord Chumley,1914.0,,,"Drama,Short",Prints of Lord Chumley ( 1914 ) survive in the film archive of the Library of Congress.,United States,James Kirkwood,David Belasco,https://www.imdb.com/title/tt0004254/,short,1914,40
tt0004255,The Losing Fight,1914.0,,,"Drama,Short","The scenes of this story, laid in a fishing village, are very realistic and have been clearly photographed. The various parts are portrayed by Kathlyn Williams, Charles Clary, Wheeler Oakman and Frank Clark skillfully. Collin Campbell is the author and producer. This is a most interesting picture. - The Moving Picture World, November 21, 1914",United States,Colin Campbell,Colin Campbell,https://www.imdb.com/title/tt0004255/,short,1914,
tt0004256,The Loss of the Birkenhead,1914.0,6.0,9,Drama,"The film is set during the 1852 sinking of HMS Birkenhead, a Royal Navy troopship. The ship was wrecked on 26 February, 1852 in the vicinity of Gansbaai, South Africa. Due to the lack of enough lifeboats for all passengers, priority on boarding them was given to the women and children on board. 643 people were on board the ship, and only an estimated 193 survived.",United Kingdom,Maurice Elvey,,https://www.imdb.com/title/tt0004256/,movie,1914,
tt0004257,The Lost Paradise,1914.0,5.0,18,Drama,The first film released by Paramount Pictures.,United States,J. Searle Dawley,Henry C. DeMille,https://www.imdb.com/title/tt0004257/,movie,1914,
tt0004258,Lost -- a Pair of Shoes,1914.0,,,"Comedy,Short","A farce comedy by Harry Beaumont, with some good characters and a knowledge of Irish human nature in it. It is very fair as an amuser and should go well. Preston Kendall produced it. Clearly photographed. - The Moving Picture World, June 13, 1914",United States,Preston Kendall,Harry Beaumont,https://www.imdb.com/title/tt0004258/,short,1914,
tt0004259,Love,1914.0,,,,,Russia,Yakov Protazanov,,https://www.imdb.com/title/tt0004259/,movie,1914,
tt0004260,Love and Bullets,1914.0,9.0,19,"Comedy,Short","A farce in which a comically contrived mystery mixes a tough of bugaboo feeling with its fun in a way that helps not a little. It is a somewhat different kind of offering from what we have been used to from Keystone or any other studio and will, we think, be amply acceptable. A good offering. - The Moving Picture World, July 25, 1914",United States,Charles Avery,,https://www.imdb.com/title/tt0004260/,short,1914,
tt0004261,Love and Dynamite,1914.0,,,"Comedy,Short","This is one of the best-devised nonsense comedies recently released by this company. Sterling opens up a lot of amusing situations when he visits the den of the villain and procures a barrel of dynamite. A burlesque offering chock full of harmless amusement. - The Moving Picture World, January 10, 1914",United States,Mack Sennett,,https://www.imdb.com/title/tt0004261/,short,1914,
tt0004262,"Love, Luck and Gasoline",1914.0,,,"Comedy,Short",,United States,Wilfrid North,J. Stuart Blackton,https://www.imdb.com/title/tt0004262/,short,1914,
tt0004263,Love and Politics,1914.0,,,"Comedy,Short","A political comedy, by Hajnpton Del Ruth, with Howard Hickman and Laura Oakley in the leads. The scenes are located at Universal City, during the election of Miss Oakley as chief of police. A breezy offering with a love story attached. - The Moving Picture World, February 7, 1914",United States,Allen Curtis,Hampton Del Ruth,https://www.imdb.com/title/tt0004263/,short,1914,10
tt0004264,The Love of Tokiwa,1914.0,,,"Drama,Short","A two-part story of Japanese and Americans and set perhaps on the coast of California. The characters, especially the Japs, are well set forth. Tokiwa, the unfortunate daughter of a brutal fisherman, is played by Margaret Gibson; her father by Otto Lederer, and the lover to whom the father sells her, by George Kunkel. In these characters there is a good deal that is distinctly foreign and it passes for Japanese. Bertie Fitcarin and William Taylor play the Americans, The story is fresh and clearly pictured, but few will count it a powerful one, although there are two distinctly sensational incidents. The lack of power comes not from improbability so much as from lack of liveliness in the characters. The photography serves. It was written by W.E. Wing and produced by U. Davis. - The Moving Picture World, February 14, 1914",United States,Ulysses Davis,William E. Wing,https://www.imdb.com/title/tt0004264/,short,1914,
tt0004265,Love's Old Dream,1914.0,,,"Comedy,Short","A Bunny-Finch with plenty of brand new and laughable situations; but nearly everything in it is funny and the audience got good, hearty laughter from it, as a whole. Roy McCardell, the author, deserves credit for fresh fun and his script has been well produced by George D. Baker. That photographer who develops the breach of promise picture deserves credit for his contagious laughter. A good release in every way. - The Moving Picture World, February 7, 1914",United States,George D. Baker,Roy L. McCardell,https://www.imdb.com/title/tt0004265/,short,1914,
tt0004266,Love's Western Flight,1914.0,,,"Drama,Short","A number featuring Wallace Reid and Dorothy Davenport. The girl loses out with a theatrical company, becomes a waitress and the hero defends her from insult. The pursuit and fall of the husband over the cliff on horseback was well put on. This number has plenty of action. - The Moving Picture World, June 6, 1914",United States,Wallace Reid,James Oliver Curwood,https://www.imdb.com/title/tt0004266/,short,1914,
tt0004267,Love Never Dies,1916.0,,,Drama,,United States,William Worthington,Harvey Gates,https://www.imdb.com/title/tt0004267/,movie,1916,50
tt0004268,Lover's Luck,1914.0,5.2,37,"Comedy,Short","It's one of Mack Sennett's standard plots that he returned to again and again over the years: the leads are in love but the parents want the girl to marry someone else.It's a competent but not particularly brilliant version of the plot. What is of interest is that Roscoe Arbuckle directed it without credit; he co-starred himself and his real life wife, Minta Durfee; his rival is his nephew, Al St. John and Arbuckle's dog Luke has his screen premiere. Luke would appear in a baker's dozen movies over the next half dozen years to good effect.Given that Arbuckle was already turning out some spiffy movies (particularly in combination with Mabel Normand), I can only conclude that it took Miss Normand or a shooting trip to the East to reduce producer Mack Sennett's influence.",United States,Roscoe 'Fatty' Arbuckle,,https://www.imdb.com/title/tt0004268/,short,1914,
tt0004269,Lovers' Post Office,1914.0,,,"Comedy,Short","A reel of amusing nonsense, in which the lovers post their letters in a box in a tree. The old man gets wise and sets a snare, by which he catches Fatty's hand. The girl releases the snare and Fatty hooks the old man by the leg. This is well pictured and contains numerous laughs. - The Moving Picture World, November 14, 1914",United States,Roscoe 'Fatty' Arbuckle,,https://www.imdb.com/title/tt0004269/,short,1914,
tt0004270,La lucha contra el destino,1914.0,,,,,Spain,Gerardo Peña,,https://www.imdb.com/title/tt0004270/,movie,1914,
tt0004271,Luchtkastelen,1914.0,,,Drama,,Netherlands,Louis H. Chrispijn,,https://www.imdb.com/title/tt0004271/,movie,1914,60
tt0004272,Lucille Love: The Girl of Mystery,1914.0,6.8,29,Action,"This movie was originally to have been a two-reel Western, but was converted into a serial.",United States,Francis Ford,Grace Cunard,https://www.imdb.com/title/tt0004272/,movie,1914,300
tt0004273,The Lucky Elopement,1914.0,,,"Comedy,Crime,Romance","Cornelius Shea writes and Ralph Ince directs this comedy in which there are some extremely funny situations. Mr. Ince also plays the lead, and contributes much of the humor. There will be a big laugh as the country youth jumps on the neck of the burglar and the two roll over the turf. George Stewart, the little fellow who bears messages between the lovers, shows talent. Miss Stewart is charming in the bit she has to do. Tod Talford as the burlesque sheriff and Charles Wellesley as the father of the girl do their share in the fun-making. - The Moving Picture World, February 14, 1914",United States,Ralph Ince,Cornelius Shea,https://www.imdb.com/title/tt0004273/,short,1914,
tt0004274,The Lure of the Windigo,1914.0,,,"Drama,Short",,United States,Francis J. Grandon,Maibelle Heikes Justice,https://www.imdb.com/title/tt0004274/,short,1914,
tt0004275,The Lure,1914.0,6.4,17,Drama,This film is presumed lost.,United States,Alice Guy,Alice Guy,https://www.imdb.com/title/tt0004275/,movie,1914,50
